state,month,households,persons,region,year,date
Pennsylvania,Mar 2021,964654.0,1783981.0,MARO,2021,2021-03-01
Pennsylvania,Apr 2021,962449.0,1782922.0,MARO,2021,2021-04-01
Pennsylvania,May 2021,958318.0,1778560.0,MARO,2021,2021-05-01
Pennsylvania,Jun 2021,954489.0,1771130.0,MARO,2021,2021-06-01
Pennsylvania,Jul 2021,958633.0,1777407.0,MARO,2021,2021-07-01
Pennsylvania,Aug 2021,965668.0,1792493.0,MARO,2021,2021-08-01
Pennsylvania,Sep 2021,976812.0,1816279.0,MARO,2021,2021-09-01
Virginia,Oct 2020,380758.0,766549.0,MARO,2020,2020-10-01
Virginia,Nov 2020,376603.0,758435.0,MARO,2020,2020-11-01
Virginia,Dec 2020,377487.0,759082.0,MARO,2020,2020-12-01
Virginia,Jan 2021,375206.0,753264.0,MARO,2021,2021-01-01
Virginia,Feb 2021,378933.0,758962.0,MARO,2021,2021-02-01
Virginia,Mar 2021,380240.0,759165.0,MARO,2021,2021-03-01
Virginia,Apr 2021,377687.0,751227.0,MARO,2021,2021-04-01
Virginia,May 2021,376319.0,747502.0,MARO,2021,2021-05-01
Virginia,Jun 2021,377201.0,748319.0,MARO,2021,2021-06-01
Virginia,Jul 2021,380740.0,753638.0,MARO,2021,2021-07-01
Virginia,Aug 2021,372939.0,732956.0,MARO,2021,2021-08-01
Virginia,Sep 2021,366962.0,720317.0,MARO,2021,2021-09-01
West Virginia,Oct 2020,160696.0,303249.0,MARO,2020,2020-10-01
West Virginia,Nov 2020,160549.0,303358.0,MARO,2020,2020-11-01
West Virginia,Dec 2020,160614.0,304116.0,MARO,2020,2020-12-01
West Virginia,Jan 2021,161150.0,304249.0,MARO,2021,2021-01-01
West Virginia,Feb 2021,164501.0,308458.0,MARO,2021,2021-02-01
West Virginia,Mar 2021,162263.0,303737.0,MARO,2021,2021-03-01
West Virginia,Apr 2021,161456.0,305271.0,MARO,2021,2021-04-01
West Virginia,May 2021,160625.0,300027.0,MARO,2021,2021-05-01
West Virginia,Jun 2021,161072.0,300801.0,MARO,2021,2021-06-01
West Virginia,Jul 2021,160028.0,298499.0,MARO,2021,2021-07-01
West Virginia,Aug 2021,160172.0,297141.0,MARO,2021,2021-08-01
West Virginia,Sep 2021,161682.0,300420.0,MARO,2021,2021-09-01
Alabama,Oct 2020,378612.0,787978.0,SERO,2020,2020-10-01
Alabama,Nov 2020,382789.0,793944.0,SERO,2020,2020-11-01
Alabama,Dec 2020,369831.0,765476.0,SERO,2020,2020-12-01
Alabama,Jan 2021,378907.0,780532.0,SERO,2021,2021-01-01
Alabama,Feb 2021,383892.0,793255.0,SERO,2021,2021-02-01
Alabama,Mar 2021,370977.0,763561.0,SERO,2021,2021-03-01
Alabama,Apr 2021,367466.0,755275.0,SERO,2021,2021-04-01
Alabama,May 2021,367485.0,755065.0,SERO,2021,2021-05-01
Alabama,Jun 2021,368642.0,757590.0,SERO,2021,2021-06-01
Alabama,Jul 2021,370290.0,759489.0,SERO,2021,2021-07-01
Alabama,Aug 2021,371885.0,759348.0,SERO,2021,2021-08-01
Alabama,Sep 2021,375031.0,763754.0,SERO,2021,2021-09-01
Florida,Oct 2020,2085986.0,3672011.0,SERO,2020,2020-10-01
Florida,Nov 2020,1999465.0,3510072.0,SERO,2020,2020-11-01
Florida,Dec 2020,1969736.0,3462997.0,SERO,2020,2020-12-01
Florida,Jan 2021,1938666.0,3413937.0,SERO,2021,2021-01-01
Florida,Feb 2021,1884349.0,3343701.0,SERO,2021,2021-02-01
Florida,Mar 2021,1848902.0,3299396.0,SERO,2021,2021-03-01
Florida,Apr 2021,1829915.0,3270866.0,SERO,2021,2021-04-01
Florida,May 2021,1841815.0,3290158.0,SERO,2021,2021-05-01
Florida,Jun 2021,1844686.0,3297055.0,SERO,2021,2021-06-01
Florida,Jul 2021,1824493.0,3256616.0,SERO,2021,2021-07-01
Florida,Aug 2021,1770525.0,3167392.0,SERO,2021,2021-08-01
Florida,Sep 2021,1734490.0,3125813.0,SERO,2021,2021-09-01
Georgia,Oct 2020,858359.0,1770106.0,SERO,2020,2020-10-01
Georgia,Nov 2020,834308.0,1725595.0,SERO,2020,2020-11-01
Georgia,Dec 2020,818547.0,1694533.0,SERO,2020,2020-12-01
Georgia,Jan 2021,839635.0,1736230.0,SERO,2021,2021-01-01
Georgia,Feb 2021,844280.0,1734395.0,SERO,2021,2021-02-01
Georgia,Mar 2021,800063.0,1644201.0,SERO,2021,2021-03-01
Georgia,Apr 2021,781959.0,1605345.0,SERO,2021,2021-04-01
Georgia,May 2021,766684.0,1577535.0,SERO,2021,2021-05-01
Georgia,Jun 2021,756703.0,1561708.0,SERO,2021,2021-06-01
Georgia,Jul 2021,742139.0,1539533.0,SERO,2021,2021-07-01
Georgia,Aug 2021,746740.0,1551156.0,SERO,2021,2021-08-01
Georgia,Sep 2021,747578.0,1547070.0,SERO,2021,2021-09-01
Kentucky,Oct 2020,264023.0,575446.0,SERO,2020,2020-10-01
Kentucky,Nov 2020,271609.0,591650.0,SERO,2020,2020-11-01
Kentucky,Dec 2020,284423.0,616578.0,SERO,2020,2020-12-01
Kentucky,Jan 2021,289840.0,624724.0,SERO,2021,2021-01-01
Kentucky,Feb 2021,290506.0,625364.0,SERO,2021,2021-02-01
Kentucky,Mar 2021,289844.0,622817.0,SERO,2021,2021-03-01
Kentucky,Apr 2021,292748.0,626855.0,SERO,2021,2021-04-01
Kentucky,May 2021,281712.0,603132.0,SERO,2021,2021-05-01
Kentucky,Jun 2021,295986.0,625938.0,SERO,2021,2021-06-01
Kentucky,Jul 2021,271611.0,582008.0,SERO,2021,2021-07-01
Kentucky,Aug 2021,259456.0,556795.0,SERO,2021,2021-08-01
Kentucky,Sep 2021,244269.0,521657.0,SERO,2021,2021-09-01
Mississippi,Oct 2020,204411.0,419494.0,SERO,2020,2020-10-01
Mississippi,Nov 2020,206131.0,423243.0,SERO,2020,2020-11-01
Mississippi,Dec 2020,207446.0,426404.0,SERO,2020,2020-12-01
Mississippi,Jan 2021,203277.0,418086.0,SERO,2021,2021-01-01
Mississippi,Feb 2021,201898.0,411421.0,SERO,2021,2021-02-01
Mississippi,Mar 2021,204338.0,415606.0,SERO,2021,2021-03-01
Mississippi,Apr 2021,202978.0,411720.0,SERO,2021,2021-04-01
Mississippi,May 2021,202631.0,411430.0,SERO,2021,2021-05-01
Mississippi,Jun 2021,203404.0,412366.0,SERO,2021,2021-06-01
Mississippi,Jul 2021,206925.0,418316.0,SERO,2021,2021-07-01
Mississippi,Aug 2021,210067.0,423314.0,SERO,2021,2021-08-01
Mississippi,Sep 2021,213559.0,430008.0,SERO,2021,2021-09-01
North Carolina,Oct 2020,708785.0,1424340.0,SERO,2020,2020-10-01
North Carolina,Nov 2020,699588.0,1399143.0,SERO,2020,2020-11-01
North Carolina,Dec 2020,725252.0,1449615.0,SERO,2020,2020-12-01
North Carolina,Jan 2021,823055.0,1495798.0,SERO,2021,2021-01-01
North Carolina,Feb 2021,764565.0,1531023.0,SERO,2021,2021-02-01
North Carolina,Mar 2021,779674.0,1557339.0,SERO,2021,2021-03-01
North Carolina,Apr 2021,785245.0,1569109.0,SERO,2021,2021-04-01
North Carolina,May 2021,791955.0,1582403.0,SERO,2021,2021-05-01
North Carolina,Jun 2021,800351.0,1598098.0,SERO,2021,2021-06-01
North Carolina,Jul 2021,809770.0,1612506.0,SERO,2021,2021-07-01
North Carolina,Aug 2021,819093.0,1628719.0,SERO,2021,2021-08-01
North Carolina,Sep 2021,832144.0,1651835.0,SERO,2021,2021-09-01
South Carolina,Oct 2020,290774.0,611862.0,SERO,2020,2020-10-01
South Carolina,Nov 2020,288318.0,604551.0,SERO,2020,2020-11-01
South Carolina,Dec 2020,286543.0,599027.0,SERO,2020,2020-12-01
South Carolina,Jan 2021,288318.0,604551.0,SERO,2021,2021-01-01
South Carolina,Feb 2021,292205.0,610090.0,SERO,2021,2021-02-01
South Carolina,Mar 2021,294949.0,612863.0,SERO,2021,2021-03-01
South Carolina,Apr 2021,294969.0,609831.0,SERO,2021,2021-04-01
South Carolina,May 2021,292144.0,602657.0,SERO,2021,2021-05-01
South Carolina,Jun 2021,293222.0,604124.0,SERO,2021,2021-06-01
South Carolina,Jul 2021,294617.0,606295.0,SERO,2021,2021-07-01
South Carolina,Aug 2021,299258.0,614620.0,SERO,2021,2021-08-01
South Carolina,Sep 2021,302057.0,616807.0,SERO,2021,2021-09-01
Tennessee,Oct 2020,434314.0,876025.0,SERO,2020,2020-10-01
Tennessee,Nov 2020,438024.0,882253.0,SERO,2020,2020-11-01
Tennessee,Dec 2020,452575.0,911949.0,SERO,2020,2020-12-01
Tennessee,Jan 2021,454786.0,912768.0,SERO,2021,2021-01-01
Tennessee,Feb 2021,450582.0,900498.0,SERO,2021,2021-02-01
Tennessee,Mar 2021,456722.0,911672.0,SERO,2021,2021-03-01
Tennessee,Apr 2021,444353.0,900984.0,SERO,2021,2021-04-01
Tennessee,May 2021,439189.0,873741.0,SERO,2021,2021-05-01
Tennessee,Jun 2021,440018.0,874394.0,SERO,2021,2021-06-01
Tennessee,Jul 2021,432120.0,856009.0,SERO,2021,2021-07-01
Tennessee,Aug 2021,426160.0,836382.0,SERO,2021,2021-08-01
Tennessee,Sep 2021,427356.0,839487.0,SERO,2021,2021-09-01
Illinois,Oct 2020,1089945.0,2021384.0,MWRO,2020,2020-10-01
Illinois,Nov 2020,1082016.0,2003672.0,MWRO,2020,2020-11-01
Illinois,Dec 2020,1093868.0,2023782.0,MWRO,2020,2020-12-01
Illinois,Jan 2021,1111197.0,2052650.0,MWRO,2021,2021-01-01
Illinois,Feb 2021,1110034.0,2050596.0,MWRO,2021,2021-02-01
Illinois,Mar 2021,1118687.0,2063370.0,MWRO,2021,2021-03-01
Illinois,Apr 2021,1072123.0,2044420.0,MWRO,2021,2021-04-01
Illinois,May 2021,1053131.0,1949932.0,MWRO,2021,2021-05-01
Illinois,Jun 2021,1054629.0,1954847.0,MWRO,2021,2021-06-01
Illinois,Jul 2021,1891322.0,2744651.0,MWRO,2021,2021-07-01
Illinois,Aug 2021,1000611.0,1914912.0,MWRO,2021,2021-08-01
Illinois,Sep 2021,993216.0,1824419.0,MWRO,2021,2021-09-01
Indiana,Oct 2020,296730.0,643454.0,MWRO,2020,2020-10-01
Indiana,Nov 2020,294168.0,638340.0,MWRO,2020,2020-11-01
Indiana,Dec 2020,306899.0,666161.0,MWRO,2020,2020-12-01
Indiana,Jan 2021,313590.0,677873.0,MWRO,2021,2021-01-01
Indiana,Feb 2021,309855.0,669397.0,MWRO,2021,2021-02-01
Indiana,Mar 2021,306255.0,659377.0,MWRO,2021,2021-03-01
Indiana,Apr 2021,301214.0,646349.0,MWRO,2021,2021-04-01
Indiana,May 2021,299210.0,642595.0,MWRO,2021,2021-05-01
Indiana,Jun 2021,296740.0,635954.0,MWRO,2021,2021-06-01
Indiana,Jul 2021,293789.0,627069.0,MWRO,2021,2021-07-01
Indiana,Aug 2021,291435.0,619772.0,MWRO,2021,2021-08-01
Indiana,Sep 2021,292275.0,622712.0,MWRO,2021,2021-09-01
Iowa,Oct 2020,150996.0,303379.0,MWRO,2020,2020-10-01
Iowa,Nov 2020,146213.0,294511.0,MWRO,2020,2020-11-01
Iowa,Dec 2020,144670.0,292604.0,MWRO,2020,2020-12-01
Iowa,Jan 2021,141682.0,287243.0,MWRO,2021,2021-01-01
Iowa,Feb 2021,142656.0,290046.0,MWRO,2021,2021-02-01
Iowa,Mar 2021,140557.0,286830.0,MWRO,2021,2021-03-01
Iowa,Apr 2021,138782.0,282357.0,MWRO,2021,2021-04-01
Iowa,May 2021,138024.0,280366.0,MWRO,2021,2021-05-01
Iowa,Jun 2021,137158.0,279123.0,MWRO,2021,2021-06-01
Iowa,Jul 2021,138202.0,279860.0,MWRO,2021,2021-07-01
Iowa,Aug 2021,138070.0,278407.0,MWRO,2021,2021-08-01
Iowa,Sep 2021,138347.0,277879.0,MWRO,2021,2021-09-01
Michigan,Oct 2020,686598.0,1243376.0,MWRO,2020,2020-10-01
Michigan,Nov 2020,693433.0,1264302.0,MWRO,2020,2020-11-01
Michigan,Dec 2020,703123.0,1288627.0,MWRO,2020,2020-12-01
Michigan,Jan 2021,707158.0,1299040.0,MWRO,2021,2021-01-01
Michigan,Feb 2021,715635.0,1316634.0,MWRO,2021,2021-02-01
Michigan,Mar 2021,710904.0,1308226.0,MWRO,2021,2021-03-01
Michigan,Apr 2021,685860.0,1263496.0,MWRO,2021,2021-04-01
Michigan,May 2021,678417.0,1250159.0,MWRO,2021,2021-05-01
Michigan,Jun 2021,679213.0,1252750.0,MWRO,2021,2021-06-01
Michigan,Jul 2021,701050.0,1340469.0,MWRO,2021,2021-07-01
Michigan,Aug 2021,677800.0,1250392.0,MWRO,2021,2021-08-01
Michigan,Sep 2021,682234.0,1261080.0,MWRO,2021,2021-09-01
Minnesota,Oct 2020,217056.0,436693.0,MWRO,2020,2020-10-01
Minnesota,Nov 2020,216283.0,436362.0,MWRO,2020,2020-11-01
Minnesota,Dec 2020,220310.0,444096.0,MWRO,2020,2020-12-01
Minnesota,Jan 2021,240199.0,469979.0,MWRO,2021,2021-01-01
Minnesota,Feb 2021,227665.0,459561.0,MWRO,2021,2021-02-01
Minnesota,Mar 2021,229521.0,462770.0,MWRO,2021,2021-03-01
Minnesota,Apr 2021,230190.0,463231.0,MWRO,2021,2021-04-01
Minnesota,May 2021,233722.0,464714.0,MWRO,2021,2021-05-01
Minnesota,Jun 2021,234789.0,465318.0,MWRO,2021,2021-06-01
Minnesota,Jul 2021,229728.0,452449.0,MWRO,2021,2021-07-01
Minnesota,Aug 2021,225301.0,441656.0,MWRO,2021,2021-08-01
Minnesota,Sep 2021,222577.0,434990.0,MWRO,2021,2021-09-01
Ohio,Oct 2020,754395.0,1498880.0,MWRO,2020,2020-10-01
Ohio,Nov 2020,736210.0,1464612.0,MWRO,2020,2020-11-01
Ohio,Dec 2020,729302.0,1456030.0,MWRO,2020,2020-12-01
Ohio,Jan 2021,774190.0,1536645.0,MWRO,2021,2021-01-01
Ohio,Feb 2021,772062.0,1532847.0,MWRO,2021,2021-02-01
Ohio,Mar 2021,774169.0,1535731.0,MWRO,2021,2021-03-01
Ohio,Apr 2021,775733.0,1535325.0,MWRO,2021,2021-04-01
Ohio,May 2021,776943.0,1539008.0,MWRO,2021,2021-05-01
Ohio,Jun 2021,778214.0,1542770.0,MWRO,2021,2021-06-01
Ohio,Jul 2021,755973.0,1497379.0,MWRO,2021,2021-07-01
Ohio,Aug 2021,752532.0,1483344.0,MWRO,2021,2021-08-01
Ohio,Sep 2021,756144.0,1490681.0,MWRO,2021,2021-09-01
Wisconsin,Oct 2020,367082.0,703029.0,MWRO,2020,2020-10-01
Wisconsin,Nov 2020,378182.0,721732.0,MWRO,2020,2020-11-01
Wisconsin,Dec 2020,388567.0,738300.0,MWRO,2020,2020-12-01
Wisconsin,Jan 2021,401692.0,757139.0,MWRO,2021,2021-01-01
Wisconsin,Feb 2021,406744.0,757280.0,MWRO,2021,2021-02-01
Wisconsin,Mar 2021,413654.0,769699.0,MWRO,2021,2021-03-01
Wisconsin,Apr 2021,417346.0,789604.0,MWRO,2021,2021-04-01
Wisconsin,May 2021,417760.0,790292.0,MWRO,2021,2021-05-01
Wisconsin,Jun 2021,417850.0,790890.0,MWRO,2021,2021-06-01
Wisconsin,Jul 2021,416970.0,788566.0,MWRO,2021,2021-07-01
Wisconsin,Aug 2021,412210.0,777136.0,MWRO,2021,2021-08-01
Wisconsin,Sep 2021,406886.0,765074.0,MWRO,2021,2021-09-01
Arizona,Oct 2020,396390.0,842358.0,SWRO,2020,2020-10-01
Arizona,Nov 2020,382251.0,816014.0,SWRO,2020,2020-11-01
Arizona,Dec 2020,394809.0,842716.0,SWRO,2020,2020-12-01
Arizona,Jan 2021,413474.0,884716.0,SWRO,2021,2021-01-01
Arizona,Feb 2021,425098.0,907158.0,SWRO,2021,2021-02-01
Arizona,Mar 2021,431683.0,920868.0,SWRO,2021,2021-03-01
Arizona,Apr 2021,438306.0,933819.0,SWRO,2021,2021-04-01
Arizona,May 2021,450100.0,954765.0,SWRO,2021,2021-05-01
Arizona,Jun 2021,434776.0,917398.0,SWRO,2021,2021-06-01
Arizona,Jul 2021,416234.0,875323.0,SWRO,2021,2021-07-01
Arizona,Aug 2021,401464.0,851592.0,SWRO,2021,2021-08-01
Arizona,Sep 2021,383955.0,802750.0,SWRO,2021,2021-09-01
Arkansas,Oct 2020,181257.0,377077.0,SWRO,2020,2020-10-01
Arkansas,Nov 2020,176498.0,359966.0,SWRO,2020,2020-11-01
Arkansas,Dec 2020,164724.0,351931.0,SWRO,2020,2020-12-01
Arkansas,Jan 2021,165608.0,347714.0,SWRO,2021,2021-01-01
Arkansas,Feb 2021,166122.0,348755.0,SWRO,2021,2021-02-01
Arkansas,Mar 2021,168429.0,351316.0,SWRO,2021,2021-03-01
Arkansas,Apr 2021,164526.0,342068.0,SWRO,2021,2021-04-01
Arkansas,May 2021,160686.0,333362.0,SWRO,2021,2021-05-01
Arkansas,Jun 2021,160708.0,332663.0,SWRO,2021,2021-06-01
Arkansas,Jul 2021,170881.0,352201.0,SWRO,2021,2021-07-01
Arkansas,Aug 2021,161979.0,333818.0,SWRO,2021,2021-08-01
Arkansas,Sep 2021,157652.0,323246.0,SWRO,2021,2021-09-01
Louisiana,Oct 2020,473008.0,988329.0,SWRO,2020,2020-10-01
Louisiana,Nov 2020,488388.0,975770.0,SWRO,2020,2020-11-01
Louisiana,Dec 2020,435108.0,961545.0,SWRO,2020,2020-12-01
Louisiana,Jan 2021,477530.0,987599.0,SWRO,2021,2021-01-01
Louisiana,Feb 2021,490740.0,1007436.0,SWRO,2021,2021-02-01
Louisiana,Mar 2021,448857.0,922784.0,SWRO,2021,2021-03-01
Louisiana,Apr 2021,428651.0,882910.0,SWRO,2021,2021-04-01
Louisiana,May 2021,416201.0,857954.0,SWRO,2021,2021-05-01
Louisiana,Jun 2021,421492.0,872619.0,SWRO,2021,2021-06-01
Louisiana,Jul 2021,405492.0,843981.0,SWRO,2021,2021-07-01
Louisiana,Aug 2021,397147.0,823113.0,SWRO,2021,2021-08-01
Louisiana,Sep 2021,470949.0,972648.0,SWRO,2021,2021-09-01
New Mexico,Oct 2020,237246.0,475470.0,SWRO,2020,2020-10-01
New Mexico,Nov 2020,246798.0,492885.0,SWRO,2020,2020-11-01
New Mexico,Dec 2020,255006.0,507084.0,SWRO,2020,2020-12-01
New Mexico,Jan 2021,259990.0,515088.0,SWRO,2021,2021-01-01
New Mexico,Feb 2021,263664.0,520661.0,SWRO,2021,2021-02-01
New Mexico,Mar 2021,267004.0,526461.0,SWRO,2021,2021-03-01
New Mexico,Apr 2021,268614.0,527725.0,SWRO,2021,2021-04-01
New Mexico,May 2021,269190.0,527763.0,SWRO,2021,2021-05-01
New Mexico,Jun 2021,271475.0,531154.0,SWRO,2021,2021-06-01
New Mexico,Jul 2021,273947.0,535639.0,SWRO,2021,2021-07-01
New Mexico,Aug 2021,276828.0,540579.0,SWRO,2021,2021-08-01
New Mexico,Sep 2021,280044.0,545421.0,SWRO,2021,2021-09-01
Oklahoma,Oct 2020,293594.0,625112.0,SWRO,2020,2020-10-01
Oklahoma,Nov 2020,287561.0,615621.0,SWRO,2020,2020-11-01
Oklahoma,Dec 2020,284785.0,611487.0,SWRO,2020,2020-12-01
Oklahoma,Jan 2021,281103.0,608484.0,SWRO,2021,2021-01-01
Oklahoma,Feb 2021,283741.0,608510.0,SWRO,2021,2021-02-01
Oklahoma,Mar 2021,286115.0,612931.0,SWRO,2021,2021-03-01
Oklahoma,Apr 2021,282683.0,607815.0,SWRO,2021,2021-04-01
Oklahoma,May 2021,286446.0,614778.0,SWRO,2021,2021-05-01
Oklahoma,Jun 2021,292129.0,628127.0,SWRO,2021,2021-06-01
Oklahoma,Jul 2021,289287.0,622337.0,SWRO,2021,2021-07-01
Oklahoma,Aug 2021,294282.0,632319.0,SWRO,2021,2021-08-01
Oklahoma,Sep 2021,299828.0,642265.0,SWRO,2021,2021-09-01
Texas,Oct 2020,1661629.0,3747996.0,SWRO,2020,2020-10-01
Texas,Nov 2020,1618371.0,3674212.0,SWRO,2020,2020-11-01
Texas,Dec 2020,1604174.0,3644422.0,SWRO,2020,2020-12-01
Texas,Jan 2021,1542546.0,3514348.0,SWRO,2021,2021-01-01
Texas,Feb 2021,1491458.0,3396209.0,SWRO,2021,2021-02-01
Texas,Mar 2021,1487039.0,3392447.0,SWRO,2021,2021-03-01
Texas,Apr 2021,1536318.0,3499514.0,SWRO,2021,2021-04-01
Texas,May 2021,1521757.0,3436958.0,SWRO,2021,2021-05-01
Texas,Jun 2021,1417220.0,3159949.0,SWRO,2021,2021-06-01
Texas,Jul 2021,1415425.0,3136496.0,SWRO,2021,2021-07-01
Texas,Aug 2021,1422906.0,3153203.0,SWRO,2021,2021-08-01
Texas,Sep 2021,1418110.0,3144868.0,SWRO,2021,2021-09-01
Utah,Oct 2020,72507.0,165353.0,SWRO,2020,2020-10-01
Utah,Nov 2020,72921.0,166030.0,SWRO,2020,2020-11-01
Utah,Dec 2020,74013.0,167695.0,SWRO,2020,2020-12-01
Utah,Jan 2021,75114.0,168705.0,SWRO,2021,2021-01-01
Utah,Feb 2021,72770.0,163367.0,SWRO,2021,2021-02-01
Utah,Mar 2021,73281.0,163823.0,SWRO,2021,2021-03-01
Utah,Apr 2021,73433.0,163361.0,SWRO,2021,2021-04-01
Utah,May 2021,72097.0,160205.0,SWRO,2021,2021-05-01
Utah,Jun 2021,71497.0,158535.0,SWRO,2021,2021-06-01
Utah,Jul 2021,71816.0,158419.0,SWRO,2021,2021-07-01
Utah,Aug 2021,76497.0,157110.0,SWRO,2021,2021-08-01
Utah,Sep 2021,72673.0,163514.0,SWRO,2021,2021-09-01
Colorado,Oct 2020,258263.0,506102.0,MPRO,2020,2020-10-01
Colorado,Nov 2020,243988.0,476756.0,MPRO,2020,2020-11-01
Colorado,Dec 2020,254089.0,497997.0,MPRO,2020,2020-12-01
Colorado,Jan 2021,255582.0,499164.0,MPRO,2021,2021-01-01
Colorado,Feb 2021,259686.0,507441.0,MPRO,2021,2021-02-01
Colorado,Mar 2021,262393.0,512057.0,MPRO,2021,2021-03-01
Colorado,Apr 2021,266279.0,517146.0,MPRO,2021,2021-04-01
Colorado,May 2021,268139.0,522550.0,MPRO,2021,2021-05-01
Colorado,Jun 2021,264987.0,513617.0,MPRO,2021,2021-06-01
Colorado,Jul 2021,264054.0,512297.0,MPRO,2021,2021-07-01
Colorado,Aug 2021,280605.0,565496.0,MPRO,2021,2021-08-01
Colorado,Sep 2021,270667.0,536718.0,MPRO,2021,2021-09-01
Kansas,Oct 2020,95806.0,200686.0,MPRO,2020,2020-10-01
Kansas,Nov 2020,95076.0,199125.0,MPRO,2020,2020-11-01
Kansas,Dec 2020,95915.0,201120.0,MPRO,2020,2020-12-01
Kansas,Jan 2021,96422.0,201980.0,MPRO,2021,2021-01-01
Kansas,Feb 2021,97640.0,203800.0,MPRO,2021,2021-02-01
Kansas,Mar 2021,97781.0,203215.0,MPRO,2021,2021-03-01
Kansas,Apr 2021,96757.0,200394.0,MPRO,2021,2021-04-01
Kansas,May 2021,96674.0,200014.0,MPRO,2021,2021-05-01
Kansas,Jun 2021,97297.0,201554.0,MPRO,2021,2021-06-01
Kansas,Jul 2021,96241.0,198343.0,MPRO,2021,2021-07-01
Kansas,Aug 2021,95780.0,196913.0,MPRO,2021,2021-08-01
Kansas,Sep 2021,96003.0,196987.0,MPRO,2021,2021-09-01
Missouri,Oct 2020,347363.0,726067.0,MPRO,2020,2020-10-01
Missouri,Nov 2020,333820.0,696615.0,MPRO,2020,2020-11-01
Missouri,Dec 2020,337321.0,702463.0,MPRO,2020,2020-12-01
Missouri,Jan 2021,333904.0,692593.0,MPRO,2021,2021-01-01
Missouri,Feb 2021,336602.0,699811.0,MPRO,2021,2021-02-01
Missouri,Mar 2021,343218.0,712239.0,MPRO,2021,2021-03-01
Missouri,Apr 2021,334364.0,693263.0,MPRO,2021,2021-04-01
Missouri,May 2021,334382.0,691375.0,MPRO,2021,2021-05-01
Missouri,Jun 2021,335887.0,695200.0,MPRO,2021,2021-06-01
Missouri,Jul 2021,337716.0,698864.0,MPRO,2021,2021-07-01
Missouri,Aug 2021,336186.0,692604.0,MPRO,2021,2021-08-01
Missouri,Sep 2021,332700.0,683546.0,MPRO,2021,2021-09-01
Montana,Oct 2020,52913.0,104666.0,MPRO,2020,2020-10-01
Montana,Nov 2020,42613.0,102800.0,MPRO,2020,2020-11-01
Montana,Dec 2020,50863.0,89896.0,MPRO,2020,2020-12-01
Montana,Jan 2021,49323.0,98125.0,MPRO,2021,2021-01-01
Montana,Feb 2021,49794.0,99219.0,MPRO,2021,2021-02-01
